"api_version","results__corporate_grouping__name","results__corporate_grouping__wikipedia_id","results__corporate_grouping__companies_count","results__corporate_grouping__created_at","results__corporate_grouping__updated_at","results__corporate_grouping__curators__user__name","results__corporate_grouping__curators__user__opencorporates_url","results__corporate_grouping__memberships__membership__source__publisher","results__corporate_grouping__memberships__membership__source__retrieved_at","results__corporate_grouping__memberships__membership__source__url","results__corporate_grouping__memberships__membership__source__source_type","results__corporate_grouping__memberships__membership__company__name","results__corporate_grouping__memberships__membership__company__jurisdiction_code","results__corporate_grouping__memberships__membership__company__company_number","results__corporate_grouping__memberships__membership__company__opencorporates_url","results__corporate_grouping__memberships__membership__company__inactive"
"","","","","","","","","Ben Parker","2016-05-04T20:00:28+00:00","https://opencorporates.com/users/23275","user","THC VENTURE II LLC","us_de","5498652","https://opencorporates.com/companies/us_de/5498652","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:29+00:00","https://opencorporates.com/users/23275","user","THC VENTURE II MANAGING MEMBER CORP.","us_de","5498647","https://opencorporates.com/companies/us_de/5498647","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:29+00:00","https://opencorporates.com/users/23275","user","THE CARIBUSINESS RE CORP","us_de","5302941","https://opencorporates.com/companies/us_de/5302941","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:30+00:00","https://opencorporates.com/users/23275","user","THE CARIBUSINESS RE CORP","us_de","5302941","https://opencorporates.com/companies/us_de/5302941","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:30+00:00","https://opencorporates.com/users/23275","user","THE TRUMP FOLLIES LLC","us_ny","3449237","https://opencorporates.com/companies/us_ny/3449237","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:30+00:00","https://opencorporates.com/users/23275","user","THE TRUMP FOLLIES MEMBER INC.","us_ny","3449299","https://opencorporates.com/companies/us_ny/3449299","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:31+00:00","https://opencorporates.com/users/23275","user","THE TRUMP MARKS REAL ESTATE CORP","us_de","4302157","https://opencorporates.com/companies/us_de/4302157","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:31+00:00","https://opencorporates.com/users/23275","user","THE TRUMP ORGANIZATION, INC.","us_ny","694908","https://opencorporates.com/companies/us_ny/694908","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:31+00:00","https://opencorporates.com/users/23275","user","TIGL COMMON AREA MANAGEMENT CORP","us_de","5486483","https://opencorporates.com/companies/us_de/5486483","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:32+00:00","https://opencorporates.com/users/23275","user","721 33H HOLDINGS LLC","us_de","5486480","https://opencorporates.com/companies/us_de/5486480","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:32+00:00","https://opencorporates.com/users/23275","user","TIGL IRELAND MANAGEMENT LIMITED","ie","539383","https://opencorporates.com/companies/ie/539383","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:32+00:00","https://opencorporates.com/users/23275","user","TIHC RESERVATIONS LLC","us_de","4857651","https://opencorporates.com/companies/us_de/4857651","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:33+00:00","https://opencorporates.com/users/23275","user","TIHH MEMBER CORP","us_de","4729524","https://opencorporates.com/companies/us_de/4729524","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:33+00:00","https://opencorporates.com/users/23275","user","TIHH MEMBER LLC","us_de","4729418","https://opencorporates.com/companies/us_de/4729418","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:34+00:00","https://opencorporates.com/users/23275","user","TIHT CHICAGO MEMBER ACQUISITION LLC","us_de","3811745","https://opencorporates.com/companies/us_de/3811745","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:34+00:00","https://opencorporates.com/users/23275","user","TIHT CHICAGO MEMBER ACQUISITION LLC","us_de","3811745","https://opencorporates.com/companies/us_de/3811745","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:34+00:00","https://opencorporates.com/users/23275","user","TIHT COMMERCIAL LLC","us_ny","2325655","https://opencorporates.com/companies/us_ny/2325655","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:35+00:00","https://opencorporates.com/users/23275","user","TIHT HOLDING COMPANY LLC","us_ny","3151787","https://opencorporates.com/companies/us_ny/3151787","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:35+00:00","https://opencorporates.com/users/23275","user","TIHT MEMBER LLC","us_ny","3390686","https://opencorporates.com/companies/us_ny/3390686","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:35+00:00","https://opencorporates.com/users/23275","user","TIPPERARY REALTY CORP.","us_ny","384096","https://opencorporates.com/companies/us_ny/384096","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:36+00:00","https://opencorporates.com/users/23275","user","TIPPERARY REALTY CORP.","us_ny","384096","https://opencorporates.com/companies/us_ny/384096","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:36+00:00","https://opencorporates.com/users/23275","user","TMG MEMBER, LLC","us_ny","2333146","https://opencorporates.com/companies/us_ny/2333146","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:37+00:00","https://opencorporates.com/users/23275","user","TNGC DUTCHESS COUNTY MEMBER CORP","us_de","4620558","https://opencorporates.com/companies/us_de/4620558","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:37+00:00","https://opencorporates.com/users/23275","user","TNGC JUPITER MANAGING MEMBER CORP","us_de","5559298","https://opencorporates.com/companies/us_de/5559298","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:38+00:00","https://opencorporates.com/users/23275","user","TNGC PINE HILL MEMBER CORP","us_de","4602321","https://opencorporates.com/companies/us_de/4602321","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:38+00:00","https://opencorporates.com/users/23275","user","TORONTO DEVELOPMENT LLC","us_ny","2655599","https://opencorporates.com/companies/us_ny/2655599","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:39+00:00","https://opencorporates.com/users/23275","user","TP-CFD, LLC","us_de","5249139","https://opencorporates.com/companies/us_de/5249139","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:39+00:00","https://opencorporates.com/users/23275","user","TP-CFD MANAGER CORP","us_de","5249140","https://opencorporates.com/companies/us_de/5249140","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:40+00:00","https://opencorporates.com/users/23275","user","TRUMP 106 CPS LLC","us_ny","2128023","https://opencorporates.com/companies/us_ny/2128023","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:40+00:00","https://opencorporates.com/users/23275","user","TRUMP 845 LP LLC","us_ny","2956126","https://opencorporates.com/companies/us_ny/2956126","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:41+00:00","https://opencorporates.com/users/23275","user","TRUMP 845 UN GP LLC","us_ny","2155269","https://opencorporates.com/companies/us_ny/2155269","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:41+00:00","https://opencorporates.com/users/23275","user","TRUMP 845 UN GP LLC","us_ny","2155269","https://opencorporates.com/companies/us_ny/2155269","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:42+00:00","https://opencorporates.com/users/23275","user","TRUMP 845 UN MGR CORP.","us_ny","2304347","https://opencorporates.com/companies/us_ny/2304347","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:42+00:00","https://opencorporates.com/users/23275","user","TRUMP 845 UN MGR LLC","us_ny","2143401","https://opencorporates.com/companies/us_ny/2143401","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:43+00:00","https://opencorporates.com/users/23275","user","TRUMP AC CASINO MARKS MEMBER CORP","us_de","4855305","https://opencorporates.com/companies/us_de/4855305","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:44+00:00","https://opencorporates.com/users/23275","user","TRUMP ACQUISITION CORP.","us_de","4501152","https://opencorporates.com/companies/us_de/4501152","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:44+00:00","https://opencorporates.com/users/23275","user","TRUMP BOOKS MANAGER CORP","us_de","5046864","https://opencorporates.com/companies/us_de/5046864","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:45+00:00","https://opencorporates.com/users/23275","user","TRUMP BRAZIL LLC","us_de","3699311","https://opencorporates.com/companies/us_de/3699311","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:45+00:00","https://opencorporates.com/users/23275","user","TRUMP BRIARCLIFF MANOR DEVELOPMENT LLC","us_ny","2007446","https://opencorporates.com/companies/us_ny/2007446","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:46+00:00","https://opencorporates.com/users/23275","user","TRUMP CANADIAN SERVICES, INC.","us_ny","2882744","https://opencorporates.com/companies/us_ny/2882744","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:46+00:00","https://opencorporates.com/users/23275","user","TRUMP CANOUAN ESTATE LLC","us_de","4477423","https://opencorporates.com/companies/us_de/4477423","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:47+00:00","https://opencorporates.com/users/23275","user","TRUMP CANOUAN ESTATE MEMBER CORP","us_de","4477424","https://opencorporates.com/companies/us_de/4477424","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:47+00:00","https://opencorporates.com/users/23275","user","TRUMP CENTRAL PARK WEST CORP.","us_ny","1833772","https://opencorporates.com/companies/us_ny/1833772","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:48+00:00","https://opencorporates.com/users/23275","user","TRUMP CHICAGO COMMERCIAL MANAGER LLC","us_de","4841705","https://opencorporates.com/companies/us_de/4841705","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:48+00:00","https://opencorporates.com/users/23275","user","TRUMP CHICAGO COMMERCIAL MEMBER CORP","us_de","4845725","https://opencorporates.com/companies/us_de/4845725","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:49+00:00","https://opencorporates.com/users/23275","user","TRUMP CHICAGO DEVELOPMENT LLC","us_de","3473572","https://opencorporates.com/companies/us_de/3473572","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:49+00:00","https://opencorporates.com/users/23275","user","TRUMP CHICAGO HOTEL MANAGER LLC","us_de","4841715","https://opencorporates.com/companies/us_de/4841715","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:50+00:00","https://opencorporates.com/users/23275","user","TRUMP CHICAGO HOTEL MEMBER CORP","us_de","4845707","https://opencorporates.com/companies/us_de/4845707","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:50+00:00","https://opencorporates.com/users/23275","user","TRUMP CHICAGO MANAGING MEMBER LLC","us_de","3473569","https://opencorporates.com/companies/us_de/3473569","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:51+00:00","https://opencorporates.com/users/23275","user","TRUMP CHICAGO MEMBER LLC","us_de","3473577","https://opencorporates.com/companies/us_de/3473577","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:51+00:00","https://opencorporates.com/users/23275","user","TRUMP CHICAGO RESIDENTIAL MANAGER LLC","us_de","4841719","https://opencorporates.com/companies/us_de/4841719","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:52+00:00","https://opencorporates.com/users/23275","user","TRUMP CHICAGO RESIDENTIAL MEMBER CORP","us_de","4845721","https://opencorporates.com/companies/us_de/4845721","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:52+00:00","https://opencorporates.com/users/23275","user","TRUMP CHICAGO RETAIL LLC","us_de","5228357","https://opencorporates.com/companies/us_de/5228357","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:53+00:00","https://opencorporates.com/users/23275","user","TRUMP CHICAGO RETAIL MANAGER LLC","us_de","5231993","https://opencorporates.com/companies/us_de/5231993","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:53+00:00","https://opencorporates.com/users/23275","user","TRUMP CHICAGO RETAIL MEMBER CORP","us_de","5231992","https://opencorporates.com/companies/us_de/5231992","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:53+00:00","https://opencorporates.com/users/23275","user","TRUMP COMMERCIAL CHICAGO LLC","us_de","4414663","https://opencorporates.com/companies/us_de/4414663","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:54+00:00","https://opencorporates.com/users/23275","user","TRUMP CPS CORP.","us_ny","2082178","https://opencorporates.com/companies/us_ny/2082178","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:54+00:00","https://opencorporates.com/users/23275","user","TRUMP CPS LLC","us_ny","2082174","https://opencorporates.com/companies/us_ny/2082174","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:55+00:00","https://opencorporates.com/users/23275","user","TRUMP DELMONICO LLC","us_ny","2701631","https://opencorporates.com/companies/us_ny/2701631","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:55+00:00","https://opencorporates.com/users/23275","user","TRUMP DELMONICO LLC","us_ny","2701631","https://opencorporates.com/companies/us_ny/2701631","False"
"","","","","","","","","Ben Parker","2016-05-04T20:00:56+00:00","https://opencorporates.com/users/23275","user","TRUMP DRINKS ISRAEL HOLDINGS LLC","us_de","4988040","https://opencorporates.com/companies/us_de/4988040","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:57+00:00","https://opencorporates.com/users/23275","user","TRUMP DRINKS ISRAEL HOLDINGS MEMBER CORP","us_de","4988035","https://opencorporates.com/companies/us_de/4988035","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:57+00:00","https://opencorporates.com/users/23275","user","TRUMP DRINKS ISRAEL LLC","us_de","4988042","https://opencorporates.com/companies/us_de/4988042","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:58+00:00","https://opencorporates.com/users/23275","user","TRUMP DRINKS ISRAEL MEMBER CORP","us_de","4988039","https://opencorporates.com/companies/us_de/4988039","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:58+00:00","https://opencorporates.com/users/23275","user","TRUMP EU MARKS LLC","us_de","5020586","https://opencorporates.com/companies/us_de/5020586","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:59+00:00","https://opencorporates.com/users/23275","user","TRUMP EU MARKS MEMBER CORP","us_de","5020589","https://opencorporates.com/companies/us_de/5020589","null"
"","","","","","","","","Ben Parker","2016-05-04T20:00:59+00:00","https://opencorporates.com/users/23275","user","TRUMP GOLF COCO BEACH LLC","us_de","4471898","https://opencorporates.com/companies/us_de/4471898","null"
